date,product,category,region,store,price,promotion,inventory,weekday,month,sales
2024-01-02,keyboard,accessories,north,store_4,60.0,0,31,1,1,9
2024-01-02,monitor,displays,north,store_4,250.0,0,31,1,1,8
2024-01-02,headphones,audio,north,store_1,120.0,0,36,1,1,8
2024-01-03,laptop,computers,south,store_4,900.0,0,31,2,1,5
2024-01-03,mouse,accessories,south,store_2,25.0,0,43,2,1,18
2024-01-03,keyboard,accessories,north,store_1,60.0,0,20,2,1,8
2024-01-03,monitor,displays,center,store_1,250.0,0,15,2,1,7
2024-01-03,headphones,audio,center,store_1,120.0,0,13,2,1,8
2024-01-04,laptop,computers,north,store_1,900.0,0,31,3,1,7
2024-01-04,mouse,accessories,north,store_2,25.0,0,33,3,1,20
2024-01-04,keyboard,accessories,south,store_2,60.0,0,43,3,1,15
2024-01-04,monitor,displays,north,store_3,225.0,1,17,3,1,11
2024-01-04,headphones,audio,north,store_1,120.0,0,29,3,1,4
2024-01-05,laptop,computers,south,store_2,900.0,0,18,4,1,3
2024-01-05,mouse,accessories,north,store_3,25.0,0,29,4,1,20
2024-01-05,keyboard,accessories,north,store_1,60.0,0,15,4,1,9
2024-01-05,monitor,displays,center,store_1,250.0,0,28,4,1,4
2024-01-05,headphones,audio,south,store_2,120.0,0,37,4,1,9
2024-01-06,laptop,computers,north,store_3,900.0,0,24,5,1,7
2024-01-06,mouse,accessories,center,store_4,25.0,0,48,5,1,20
2024-01-06,keyboard,accessories,north,store_4,60.0,0,24,5,1,8
2024-01-06,monitor,displays,north,store_2,250.0,0,30,5,1,4
2024-01-06,headphones,audio,center,store_1,120.0,0,24,5,1,9
2024-01-07,laptop,computers,north,store_4,810.0,1,31,6,1,8
2024-01-07,mouse,accessories,north,store_1,25.0,0,52,6,1,23
2024-01-07,keyboard,accessories,center,store_1,60.0,0,14,6,1,9
2024-01-07,monitor,displays,center,store_1,250.0,0,29,6,1,7
2024-01-07,headphones,audio,north,store_3,108.0,1,41,6,1,15
2024-01-08,laptop,computers,south,store_2,900.0,0,28,0,1,3
2024-01-08,mouse,accessories,south,store_2,25.0,0,50,0,1,21
2024-01-08,keyboard,accessories,south,store_4,54.0,1,33,0,1,15
2024-01-08,monitor,displays,south,store_4,250.0,0,35,0,1,6
2024-01-08,headphones,audio,center,store_3,108.0,1,29,0,1,13
2024-01-09,laptop,computers,south,store_1,900.0,0,21,1,1,4
2024-01-09,mouse,accessories,north,store_4,22.5,1,54,1,1,25
2024-01-09,keyboard,accessories,north,store_1,60.0,0,30,1,1,8
2024-01-09,monitor,displays,south,store_3,225.0,1,21,1,1,15
2024-01-09,headphones,audio,north,store_2,108.0,1,19,1,1,12
2024-01-10,laptop,computers,center,store_2,900.0,0,29,2,1,3
2024-01-10,mouse,accessories,north,store_4,22.5,1,38,2,1,25
2024-01-10,keyboard,accessories,north,store_1,60.0,0,37,2,1,11
2024-01-10,monitor,displays,north,store_4,250.0,0,14,2,1,8
2024-01-10,headphones,audio,center,store_1,120.0,0,20,2,1,8
2024-01-11,laptop,computers,north,store_4,900.0,0,14,3,1,6
2024-01-11,mouse,accessories,south,store_1,25.0,0,47,3,1,20
2024-01-11,keyboard,accessories,north,store_1,60.0,0,30,3,1,9
2024-01-11,monitor,displays,center,store_1,250.0,0,22,3,1,5
2024-01-11,headphones,audio,north,store_3,120.0,0,28,3,1,10
2024-01-12,laptop,computers,center,store_4,810.0,1,16,4,1,11
2024-01-12,mouse,accessories,north,store_1,22.5,1,52,4,1,25
2024-01-12,keyboard,accessories,south,store_3,54.0,1,24,4,1,17
2024-01-12,monitor,displays,south,store_2,250.0,0,25,4,1,10
2024-01-12,headphones,audio,center,store_4,120.0,0,15,4,1,7
2024-01-13,laptop,computers,north,store_1,900.0,0,21,5,1,6
2024-01-13,mouse,accessories,center,store_4,25.0,0,25,5,1,20
2024-01-13,keyboard,accessories,center,store_3,60.0,0,36,5,1,9
2024-01-13,monitor,displays,south,store_4,250.0,0,19,5,1,6
2024-01-13,headphones,audio,center,store_3,120.0,0,27,5,1,9
2024-01-14,laptop,computers,south,store_1,900.0,0,12,6,1,6
2024-01-14,mouse,accessories,north,store_3,25.0,0,43,6,1,21
2024-01-14,keyboard,accessories,north,store_4,60.0,0,17,6,1,11
2024-01-14,monitor,displays,south,store_3,250.0,0,25,6,1,4
2024-01-14,headphones,audio,south,store_4,108.0,1,23,6,1,11
2024-01-15,laptop,computers,center,store_4,900.0,0,15,0,1,5
2024-01-15,mouse,accessories,center,store_3,25.0,0,49,0,1,21
2024-01-15,keyboard,accessories,north,store_4,60.0,0,41,0,1,13
2024-01-15,monitor,displays,center,store_1,225.0,1,15,0,1,9
2024-01-15,headphones,audio,north,store_4,108.0,1,25,0,1,12
2024-01-16,laptop,computers,south,store_4,810.0,1,33,1,1,15
2024-01-16,mouse,accessories,north,store_2,25.0,0,31,1,1,21
2024-01-16,keyboard,accessories,south,store_4,60.0,0,38,1,1,9
2024-01-16,monitor,displays,center,store_4,225.0,1,35,1,1,9
2024-01-16,headphones,audio,north,store_1,120.0,0,34,1,1,8
2024-01-17,laptop,computers,north,store_2,900.0,0,15,2,1,8
2024-01-17,mouse,accessories,south,store_1,25.0,0,37,2,1,20
2024-01-17,keyboard,accessories,center,store_4,54.0,1,23,2,1,15
2024-01-17,monitor,displays,south,store_4,225.0,1,27,2,1,9
2024-01-17,headphones,audio,north,store_1,108.0,1,14,2,1,9
2024-01-18,laptop,computers,north,store_4,900.0,0,29,3,1,5
2024-01-18,mouse,accessories,center,store_2,25.0,0,48,3,1,21
2024-01-18,keyboard,accessories,south,store_2,60.0,0,20,3,1,11
2024-01-18,monitor,displays,north,store_3,225.0,1,25,3,1,9
2024-01-18,headphones,audio,south,store_4,120.0,0,15,3,1,8
2024-01-19,laptop,computers,south,store_1,900.0,0,24,4,1,1
2024-01-19,mouse,accessories,north,store_1,25.0,0,26,4,1,20
2024-01-19,keyboard,accessories,north,store_3,54.0,1,26,4,1,11
2024-01-19,monitor,displays,center,store_1,250.0,0,35,4,1,9
2024-01-19,headphones,audio,center,store_4,120.0,0,15,4,1,8
2024-01-20,laptop,computers,north,store_4,900.0,0,13,5,1,3
2024-01-20,mouse,accessories,south,store_1,25.0,0,29,5,1,22
2024-01-20,keyboard,accessories,center,store_4,60.0,0,20,5,1,13
2024-01-20,monitor,displays,south,store_3,250.0,0,12,5,1,6
2024-01-20,headphones,audio,north,store_4,120.0,0,32,5,1,10
2024-01-21,laptop,computers,north,store_2,900.0,0,19,6,1,5
2024-01-21,mouse,accessories,south,store_4,25.0,0,28,6,1,22
2024-01-21,keyboard,accessories,south,store_1,60.0,0,19,6,1,7
2024-01-21,monitor,displays,south,store_3,250.0,0,18,6,1,5
2024-01-21,headphones,audio,south,store_3,120.0,0,20,6,1,7
2024-01-22,laptop,computers,north,store_2,900.0,0,31,0,1,2
2024-01-22,mouse,accessories,center,store_2,25.0,0,34,0,1,19
2024-01-22,keyboard,accessories,south,store_3,60.0,0,32,0,1,13
2024-01-22,monitor,displays,south,store_1,250.0,0,25,0,1,5
2024-01-22,headphones,audio,north,store_1,120.0,0,24,0,1,7
2024-01-23,laptop,computers,south,store_1,900.0,0,14,1,1,4
2024-01-23,mouse,accessories,south,store_1,25.0,0,43,1,1,20
2024-01-23,keyboard,accessories,south,store_1,60.0,0,27,1,1,11
2024-01-23,monitor,displays,north,store_4,250.0,0,26,1,1,7
2024-01-23,headphones,audio,center,store_3,108.0,1,18,1,1,11
2024-01-24,laptop,computers,south,store_1,900.0,0,34,2,1,7
2024-01-24,mouse,accessories,north,store_4,25.0,0,31,2,1,21
2024-01-24,keyboard,accessories,south,store_4,60.0,0,30,2,1,9
2024-01-24,monitor,displays,north,store_2,250.0,0,30,2,1,5
2024-01-24,headphones,audio,north,store_4,120.0,0,26,2,1,9
2024-01-25,laptop,computers,south,store_2,810.0,1,16,3,1,11
2024-01-25,mouse,accessories,south,store_1,25.0,0,36,3,1,16
2024-01-25,keyboard,accessories,center,store_2,60.0,0,25,3,1,12
2024-01-25,monitor,displays,north,store_1,250.0,0,26,3,1,3
2024-01-25,headphones,audio,south,store_3,120.0,0,38,3,1,10
2024-01-26,laptop,computers,center,store_3,900.0,0,33,4,1,5
2024-01-26,mouse,accessories,north,store_4,25.0,0,31,4,1,22
2024-01-26,keyboard,accessories,center,store_2,60.0,0,20,4,1,11
2024-01-26,monitor,displays,south,store_1,225.0,1,18,4,1,11
2024-01-26,headphones,audio,south,store_3,108.0,1,33,4,1,14
2024-01-27,laptop,computers,north,store_1,810.0,1,19,5,1,12
2024-01-27,mouse,accessories,center,store_1,25.0,0,48,5,1,22
2024-01-27,keyboard,accessories,south,store_1,60.0,0,40,5,1,14
2024-01-27,monitor,displays,south,store_2,225.0,1,19,5,1,12
2024-01-27,headphones,audio,south,store_1,120.0,0,31,5,1,9
2024-01-28,laptop,computers,center,store_2,900.0,0,32,6,1,4
2024-01-28,mouse,accessories,north,store_2,25.0,0,51,6,1,23
2024-01-28,keyboard,accessories,center,store_1,60.0,0,21,6,1,13
2024-01-28,monitor,displays,center,store_4,250.0,0,34,6,1,7
2024-01-28,headphones,audio,center,store_3,120.0,0,25,6,1,11
2024-01-29,laptop,computers,south,store_4,900.0,0,27,0,1,3
2024-01-29,mouse,accessories,north,store_4,25.0,0,42,0,1,18
2024-01-29,keyboard,accessories,south,store_2,60.0,0,26,0,1,11
2024-01-29,monitor,displays,center,store_3,250.0,0,30,0,1,5
2024-01-29,headphones,audio,center,store_4,120.0,0,26,0,1,7
2024-01-30,laptop,computers,south,store_4,810.0,1,31,1,1,9
2024-01-30,mouse,accessories,south,store_4,22.5,1,28,1,1,23
2024-01-30,keyboard,accessories,south,store_3,60.0,0,16,1,1,11
2024-01-30,monitor,displays,north,store_1,250.0,0,33,1,1,7
2024-01-30,headphones,audio,south,store_4,120.0,0,28,1,1,7
2024-01-31,laptop,computers,center,store_3,810.0,1,15,2,1,9
2024-01-31,mouse,accessories,north,store_2,25.0,0,32,2,1,19
2024-01-31,keyboard,accessories,center,store_4,60.0,0,27,2,1,8
2024-01-31,monitor,displays,center,store_1,250.0,0,18,2,1,5
2024-01-31,headphones,audio,north,store_4,120.0,0,16,2,1,8
2024-02-01,laptop,computers,north,store_3,900.0,0,19,3,2,9
2024-02-01,mouse,accessories,north,store_3,25.0,0,41,3,2,17
2024-02-01,keyboard,accessories,center,store_3,60.0,0,28,3,2,12
2024-02-01,monitor,displays,south,store_4,250.0,0,17,3,2,6
2024-02-01,headphones,audio,north,store_2,108.0,1,36,3,2,14
2024-02-02,laptop,computers,center,store_3,900.0,0,16,4,2,2
2024-02-02,mouse,accessories,center,store_4,25.0,0,44,4,2,21
2024-02-02,keyboard,accessories,north,store_4,60.0,0,30,4,2,8
2024-02-02,monitor,displays,north,store_3,225.0,1,38,4,2,9
2024-02-02,headphones,audio,south,store_2,108.0,1,25,4,2,12
2024-02-03,laptop,computers,center,store_1,900.0,0,34,5,2,8
2024-02-03,mouse,accessories,north,store_1,25.0,0,48,5,2,22
2024-02-03,keyboard,accessories,center,store_1,60.0,0,23,5,2,13
2024-02-03,monitor,displays,north,store_2,250.0,0,19,5,2,9
2024-02-03,headphones,audio,south,store_3,120.0,0,28,5,2,6
2024-02-04,laptop,computers,south,store_4,810.0,1,37,6,2,9
2024-02-04,mouse,accessories,south,store_2,25.0,0,47,6,2,24
2024-02-04,keyboard,accessories,south,store_1,60.0,0,28,6,2,15
2024-02-04,monitor,displays,center,store_3,225.0,1,26,6,2,14
2024-02-04,headphones,audio,south,store_4,120.0,0,40,6,2,11
2024-02-05,laptop,computers,north,store_3,900.0,0,19,0,2,4
2024-02-05,mouse,accessories,north,store_2,25.0,0,49,0,2,21
2024-02-05,keyboard,accessories,south,store_1,54.0,1,29,0,2,15
2024-02-05,monitor,displays,center,store_1,250.0,0,29,0,2,7
2024-02-05,headphones,audio,center,store_2,120.0,0,32,0,2,4
2024-02-06,laptop,computers,south,store_4,900.0,0,12,1,2,2
2024-02-06,mouse,accessories,north,store_2,25.0,0,37,1,2,19
2024-02-06,keyboard,accessories,north,store_3,60.0,0,37,1,2,8
2024-02-06,monitor,displays,center,store_4,250.0,0,16,1,2,7
2024-02-06,headphones,audio,north,store_4,108.0,1,35,1,2,11
2024-02-07,laptop,computers,south,store_2,900.0,0,23,2,2,4
2024-02-07,mouse,accessories,south,store_1,25.0,0,32,2,2,18
2024-02-07,keyboard,accessories,south,store_2,54.0,1,40,2,2,15
2024-02-07,monitor,displays,north,store_2,250.0,0,10,2,2,2
2024-02-07,headphones,audio,south,store_1,120.0,0,16,2,2,10
2024-02-08,laptop,computers,center,store_3,900.0,0,11,3,2,2
2024-02-08,mouse,accessories,north,store_1,25.0,0,46,3,2,19
2024-02-08,keyboard,accessories,center,store_2,54.0,1,38,3,2,14
2024-02-08,monitor,displays,center,store_4,250.0,0,36,3,2,8
2024-02-08,headphones,audio,south,store_2,120.0,0,24,3,2,8
2024-02-09,laptop,computers,south,store_3,900.0,0,17,4,2,8
2024-02-09,mouse,accessories,south,store_4,25.0,0,49,4,2,23
2024-02-09,keyboard,accessories,south,store_3,54.0,1,40,4,2,12
2024-02-09,monitor,displays,north,store_1,250.0,0,11,4,2,6
2024-02-09,headphones,audio,north,store_3,120.0,0,29,4,2,7
2024-02-10,laptop,computers,north,store_4,900.0,0,21,5,2,7
2024-02-10,mouse,accessories,south,store_1,25.0,0,31,5,2,24
2024-02-10,keyboard,accessories,center,store_2,54.0,1,39,5,2,17
2024-02-10,monitor,displays,south,store_2,225.0,1,32,5,2,13
2024-02-10,headphones,audio,north,store_4,120.0,0,33,5,2,7
2024-02-11,laptop,computers,south,store_4,900.0,0,20,6,2,6
2024-02-11,mouse,accessories,center,store_1,22.5,1,44,6,2,22
2024-02-11,keyboard,accessories,south,store_3,54.0,1,33,6,2,17
2024-02-11,monitor,displays,south,store_1,250.0,0,36,6,2,8
2024-02-11,headphones,audio,center,store_1,120.0,0,18,6,2,8
2024-02-12,laptop,computers,north,store_1,900.0,0,21,0,2,7
2024-02-12,mouse,accessories,south,store_4,25.0,0,41,0,2,19
2024-02-12,keyboard,accessories,center,store_3,60.0,0,31,0,2,11
2024-02-12,monitor,displays,south,store_4,250.0,0,27,0,2,7
2024-02-12,headphones,audio,south,store_2,108.0,1,28,0,2,12
2024-02-13,laptop,computers,south,store_4,900.0,0,21,1,2,5
2024-02-13,mouse,accessories,south,store_3,22.5,1,40,1,2,27
2024-02-13,keyboard,accessories,center,store_3,60.0,0,39,1,2,10
2024-02-13,monitor,displays,center,store_1,250.0,0,30,1,2,5
2024-02-13,headphones,audio,center,store_1,120.0,0,35,1,2,9
2024-02-14,laptop,computers,north,store_4,900.0,0,36,2,2,7
2024-02-14,mouse,accessories,south,store_2,25.0,0,45,2,2,17
2024-02-14,keyboard,accessories,south,store_2,60.0,0,26,2,2,9
2024-02-14,monitor,displays,south,store_3,250.0,0,31,2,2,5
2024-02-14,headphones,audio,north,store_1,108.0,1,30,2,2,14
2024-02-15,laptop,computers,south,store_1,900.0,0,14,3,2,6
2024-02-15,mouse,accessories,south,store_1,25.0,0,49,3,2,21
2024-02-15,keyboard,accessories,north,store_1,54.0,1,34,3,2,16
2024-02-15,monitor,displays,center,store_3,250.0,0,14,3,2,5
2024-02-15,headphones,audio,south,store_4,120.0,0,29,3,2,6
2024-02-16,laptop,computers,south,store_3,810.0,1,29,4,2,5
2024-02-16,mouse,accessories,south,store_4,22.5,1,47,4,2,23
2024-02-16,keyboard,accessories,center,store_3,60.0,0,22,4,2,12
2024-02-16,monitor,displays,south,store_3,250.0,0,20,4,2,5
2024-02-16,headphones,audio,north,store_4,120.0,0,35,4,2,7
2024-02-17,laptop,computers,north,store_3,900.0,0,32,5,2,8
2024-02-17,mouse,accessories,center,store_3,25.0,0,46,5,2,21
2024-02-17,keyboard,accessories,north,store_2,60.0,0,30,5,2,12
2024-02-17,monitor,displays,center,store_1,225.0,1,30,5,2,10
2024-02-17,headphones,audio,south,store_4,120.0,0,28,5,2,11
2024-02-18,laptop,computers,south,store_1,810.0,1,19,6,2,12
2024-02-18,mouse,accessories,north,store_3,22.5,1,56,6,2,30
2024-02-18,keyboard,accessories,south,store_1,54.0,1,43,6,2,18
2024-02-18,monitor,displays,south,store_3,250.0,0,21,6,2,5
2024-02-18,headphones,audio,south,store_1,120.0,0,33,6,2,7
2024-02-19,laptop,computers,north,store_3,900.0,0,24,0,2,5
2024-02-19,mouse,accessories,south,store_4,25.0,0,28,0,2,19
2024-02-19,keyboard,accessories,north,store_1,60.0,0,32,0,2,8
2024-02-19,monitor,displays,north,store_4,250.0,0,29,0,2,4
2024-02-19,headphones,audio,south,store_1,108.0,1,23,0,2,10
2024-02-20,laptop,computers,south,store_3,810.0,1,36,1,2,10
2024-02-20,mouse,accessories,center,store_1,22.5,1,48,1,2,27
2024-02-20,keyboard,accessories,center,store_4,60.0,0,32,1,2,11
2024-02-20,monitor,displays,center,store_3,250.0,0,16,1,2,7
2024-02-20,headphones,audio,north,store_1,120.0,0,35,1,2,10
2024-02-21,laptop,computers,south,store_1,810.0,1,36,2,2,9
2024-02-21,mouse,accessories,center,store_3,25.0,0,31,2,2,17
2024-02-21,keyboard,accessories,north,store_3,60.0,0,23,2,2,11
2024-02-21,monitor,displays,south,store_1,225.0,1,20,2,2,13
2024-02-21,headphones,audio,north,store_1,120.0,0,22,2,2,4
2024-02-22,laptop,computers,center,store_4,810.0,1,15,3,2,10
2024-02-22,mouse,accessories,north,store_2,25.0,0,32,3,2,21
2024-02-22,keyboard,accessories,south,store_2,60.0,0,39,3,2,12
2024-02-22,monitor,displays,south,store_1,250.0,0,31,3,2,6
2024-02-22,headphones,audio,center,store_4,120.0,0,26,3,2,6
2024-02-23,laptop,computers,south,store_4,900.0,0,31,4,2,6
2024-02-23,mouse,accessories,north,store_1,25.0,0,50,4,2,21
2024-02-23,keyboard,accessories,south,store_3,54.0,1,25,4,2,16
2024-02-23,monitor,displays,south,store_1,250.0,0,26,4,2,6
2024-02-23,headphones,audio,center,store_4,120.0,0,28,4,2,6
2024-02-24,laptop,computers,south,store_1,900.0,0,25,5,2,3
2024-02-24,mouse,accessories,north,store_4,25.0,0,28,5,2,21
2024-02-24,keyboard,accessories,south,store_1,54.0,1,36,5,2,15
2024-02-24,monitor,displays,south,store_2,250.0,0,26,5,2,7
2024-02-24,headphones,audio,south,store_2,120.0,0,20,5,2,12
2024-02-25,laptop,computers,north,store_3,900.0,0,10,6,2,5
2024-02-25,mouse,accessories,center,store_1,25.0,0,48,6,2,21
2024-02-25,keyboard,accessories,north,store_4,54.0,1,43,6,2,15
2024-02-25,monitor,displays,north,store_3,250.0,0,34,6,2,7
2024-02-25,headphones,audio,north,store_2,108.0,1,25,6,2,13
2024-02-26,laptop,computers,center,store_3,810.0,1,28,0,2,9
2024-02-26,mouse,accessories,north,store_1,25.0,0,27,0,2,20
2024-02-26,keyboard,accessories,center,store_4,54.0,1,46,0,2,17
2024-02-26,monitor,displays,south,store_4,225.0,1,39,0,2,13
2024-02-26,headphones,audio,center,store_4,108.0,1,32,0,2,15
2024-02-27,laptop,computers,south,store_4,900.0,0,23,1,2,4
2024-02-27,mouse,accessories,center,store_3,22.5,1,55,1,2,27
2024-02-27,keyboard,accessories,north,store_4,60.0,0,16,1,2,10
2024-02-27,monitor,displays,south,store_1,250.0,0,18,1,2,2
2024-02-27,headphones,audio,south,store_2,120.0,0,14,1,2,8
2024-02-28,laptop,computers,south,store_2,900.0,0,22,2,2,2
2024-02-28,mouse,accessories,center,store_3,22.5,1,47,2,2,25
2024-02-28,keyboard,accessories,center,store_2,54.0,1,31,2,2,12
2024-02-28,monitor,displays,center,store_3,250.0,0,19,2,2,5
2024-02-28,headphones,audio,north,store_4,120.0,0,30,2,2,7
2024-02-29,laptop,computers,north,store_1,900.0,0,31,3,2,8
2024-02-29,mouse,accessories,center,store_3,25.0,0,27,3,2,18
2024-02-29,keyboard,accessories,north,store_4,60.0,0,20,3,2,7
2024-02-29,monitor,displays,center,store_1,225.0,1,11,3,2,6
2024-02-29,headphones,audio,north,store_1,120.0,0,23,3,2,8
2024-03-01,laptop,computers,center,store_4,900.0,0,14,4,3,8
2024-03-01,mouse,accessories,north,store_3,25.0,0,32,4,3,23
2024-03-01,keyboard,accessories,north,store_4,54.0,1,40,4,3,15
2024-03-01,monitor,displays,north,store_2,250.0,0,35,4,3,6
2024-03-01,headphones,audio,center,store_4,120.0,0,24,4,3,9
2024-03-02,laptop,computers,center,store_4,900.0,0,19,5,3,6
2024-03-02,mouse,accessories,center,store_1,22.5,1,43,5,3,28
2024-03-02,keyboard,accessories,north,store_3,60.0,0,27,5,3,8
2024-03-02,monitor,displays,south,store_4,250.0,0,39,5,3,10
2024-03-02,headphones,audio,south,store_1,120.0,0,32,5,3,6
2024-03-03,laptop,computers,south,store_2,900.0,0,20,6,3,6
2024-03-03,mouse,accessories,center,store_4,25.0,0,32,6,3,21
2024-03-03,keyboard,accessories,north,store_2,60.0,0,43,6,3,14
2024-03-03,monitor,displays,south,store_2,250.0,0,26,6,3,7
2024-03-03,headphones,audio,south,store_3,120.0,0,31,6,3,5
2024-03-04,laptop,computers,south,store_2,900.0,0,22,0,3,6
2024-03-04,mouse,accessories,center,store_4,25.0,0,42,0,3,18
2024-03-04,keyboard,accessories,north,store_1,60.0,0,32,0,3,7
2024-03-04,monitor,displays,south,store_1,250.0,0,18,0,3,11
2024-03-04,headphones,audio,north,store_4,120.0,0,27,0,3,7
2024-03-05,laptop,computers,south,store_2,900.0,0,13,1,3,8
2024-03-05,mouse,accessories,north,store_3,25.0,0,26,1,3,15
2024-03-05,keyboard,accessories,center,store_4,54.0,1,42,1,3,14
2024-03-05,monitor,displays,center,store_1,250.0,0,23,1,3,3
2024-03-05,headphones,audio,south,store_3,120.0,0,26,1,3,8
2024-03-06,laptop,computers,north,store_1,900.0,0,14,2,3,6
2024-03-06,mouse,accessories,south,store_3,25.0,0,51,2,3,23
2024-03-06,keyboard,accessories,south,store_2,54.0,1,31,2,3,14
2024-03-06,monitor,displays,north,store_1,250.0,0,26,2,3,3
2024-03-06,headphones,audio,south,store_2,120.0,0,20,2,3,9
2024-03-07,laptop,computers,north,store_1,900.0,0,17,3,3,5
2024-03-07,mouse,accessories,north,store_1,22.5,1,56,3,3,27
2024-03-07,keyboard,accessories,center,store_1,60.0,0,33,3,3,10
2024-03-07,monitor,displays,center,store_1,250.0,0,25,3,3,4
2024-03-07,headphones,audio,south,store_1,120.0,0,21,3,3,8
2024-03-08,laptop,computers,center,store_2,810.0,1,19,4,3,8
2024-03-08,mouse,accessories,center,store_4,25.0,0,38,4,3,20
2024-03-08,keyboard,accessories,center,store_3,60.0,0,15,4,3,8
2024-03-08,monitor,displays,north,store_3,250.0,0,31,4,3,9
2024-03-08,headphones,audio,north,store_4,108.0,1,29,4,3,12
2024-03-09,laptop,computers,north,store_2,810.0,1,38,5,3,9
2024-03-09,mouse,accessories,center,store_3,25.0,0,34,5,3,24
2024-03-09,keyboard,accessories,north,store_3,60.0,0,21,5,3,13
2024-03-09,monitor,displays,center,store_2,250.0,0,23,5,3,7
2024-03-09,headphones,audio,north,store_3,120.0,0,21,5,3,8
2024-03-10,laptop,computers,north,store_3,900.0,0,7,6,3,1
2024-03-10,mouse,accessories,south,store_4,22.5,1,52,6,3,28
2024-03-10,keyboard,accessories,south,store_2,60.0,0,27,6,3,14
2024-03-10,monitor,displays,center,store_2,250.0,0,36,6,3,9
2024-03-10,headphones,audio,center,store_2,120.0,0,29,6,3,13
2024-03-11,laptop,computers,south,store_4,900.0,0,20,0,3,0
2024-03-11,mouse,accessories,south,store_1,22.5,1,40,0,3,25
2024-03-11,keyboard,accessories,south,store_2,60.0,0,24,0,3,14
2024-03-11,monitor,displays,center,store_4,225.0,1,21,0,3,10
2024-03-11,headphones,audio,south,store_2,120.0,0,28,0,3,6
2024-03-12,laptop,computers,north,store_4,900.0,0,20,1,3,1
2024-03-12,mouse,accessories,north,store_3,22.5,1,41,1,3,23
2024-03-12,keyboard,accessories,north,store_3,54.0,1,33,1,3,16
2024-03-12,monitor,displays,north,store_4,250.0,0,31,1,3,4
2024-03-12,headphones,audio,south,store_2,120.0,0,19,1,3,5
2024-03-13,laptop,computers,center,store_2,900.0,0,29,2,3,2
2024-03-13,mouse,accessories,south,store_3,25.0,0,47,2,3,22
2024-03-13,keyboard,accessories,north,store_1,60.0,0,37,2,3,12
2024-03-13,monitor,displays,center,store_2,250.0,0,26,2,3,2
2024-03-13,headphones,audio,center,store_1,120.0,0,20,2,3,9
2024-03-14,laptop,computers,north,store_3,900.0,0,20,3,3,6
2024-03-14,mouse,accessories,south,store_2,25.0,0,44,3,3,21
2024-03-14,keyboard,accessories,center,store_1,54.0,1,34,3,3,11
2024-03-14,monitor,displays,south,store_4,250.0,0,27,3,3,7
2024-03-14,headphones,audio,north,store_1,120.0,0,30,3,3,6
2024-03-15,laptop,computers,north,store_2,810.0,1,31,4,3,12
2024-03-15,mouse,accessories,north,store_1,25.0,0,40,4,3,20
2024-03-15,keyboard,accessories,north,store_3,60.0,0,21,4,3,12
2024-03-15,monitor,displays,center,store_4,250.0,0,9,4,3,4
2024-03-15,headphones,audio,center,store_3,108.0,1,22,4,3,12
2024-03-16,laptop,computers,north,store_2,900.0,0,28,5,3,5
2024-03-16,mouse,accessories,south,store_4,25.0,0,46,5,3,22
2024-03-16,keyboard,accessories,south,store_1,60.0,0,25,5,3,14
2024-03-16,monitor,displays,south,store_2,250.0,0,30,5,3,6
2024-03-16,headphones,audio,center,store_3,120.0,0,25,5,3,8
2024-03-17,laptop,computers,center,store_1,900.0,0,34,6,3,8
2024-03-17,mouse,accessories,center,store_1,25.0,0,48,6,3,22
2024-03-17,keyboard,accessories,north,store_3,60.0,0,35,6,3,9
2024-03-17,monitor,displays,center,store_4,250.0,0,20,6,3,6
2024-03-17,headphones,audio,south,store_2,120.0,0,36,6,3,10
2024-03-18,laptop,computers,south,store_3,900.0,0,30,0,3,3
2024-03-18,mouse,accessories,south,store_1,25.0,0,46,0,3,18
2024-03-18,keyboard,accessories,south,store_2,60.0,0,29,0,3,10
2024-03-18,monitor,displays,south,store_2,250.0,0,23,0,3,2
2024-03-18,headphones,audio,north,store_3,120.0,0,14,0,3,3
2024-03-19,laptop,computers,south,store_3,900.0,0,10,1,3,5
2024-03-19,mouse,accessories,south,store_2,25.0,0,20,1,3,15
2024-03-19,keyboard,accessories,north,store_1,60.0,0,38,1,3,9
2024-03-19,monitor,displays,north,store_4,250.0,0,29,1,3,7
2024-03-19,headphones,audio,center,store_4,120.0,0,17,1,3,5
2024-03-20,laptop,computers,north,store_4,900.0,0,31,2,3,4
2024-03-20,mouse,accessories,center,store_4,25.0,0,29,2,3,19
2024-03-20,keyboard,accessories,south,store_3,60.0,0,14,2,3,8
2024-03-20,monitor,displays,north,store_1,225.0,1,21,2,3,11
2024-03-20,headphones,audio,north,store_4,120.0,0,19,2,3,8
2024-03-21,laptop,computers,north,store_3,900.0,0,26,3,3,6
2024-03-21,mouse,accessories,south,store_3,25.0,0,40,3,3,19
2024-03-21,keyboard,accessories,north,store_2,54.0,1,33,3,3,16
2024-03-21,monitor,displays,south,store_2,250.0,0,27,3,3,6
2024-03-21,headphones,audio,south,store_2,120.0,0,32,3,3,8
2024-03-22,laptop,computers,north,store_3,900.0,0,24,4,3,2
2024-03-22,mouse,accessories,center,store_2,22.5,1,41,4,3,27
2024-03-22,keyboard,accessories,center,store_1,54.0,1,26,4,3,13
2024-03-22,monitor,displays,center,store_2,250.0,0,20,4,3,9
2024-03-22,headphones,audio,center,store_2,120.0,0,24,4,3,8
